leftHipAngle,rightHipAngle,leftElbowAngle,rightElbowAngle,leftKneeAngle,rightKneeAngle,velocityX,velocityY,velocityZ,label
176.1293661,175.6095337,177.4701019,177.7283857,172.7153641,174.089442,1.32E-05,-3.01E-05,0,FullRollUp
176.1211656,175.5495712,177.5452473,177.7034269,172.7055991,174.1111972,8.88E-06,-1.34E-05,0,FullRollUp
176.105666,175.4990726,177.6520206,177.7142073,172.7224203,174.1376611,1.59E-05,-2.12E-05,0,FullRollUp
176.0795132,175.3867609,177.6738246,177.7124736,172.7367981,174.2119942,1.01E-05,-2.84E-05,0,FullRollUp
176.0362855,175.2804158,177.7278785,177.7313785,172.7710283,174.2832563,2.55E-05,-1.00E-05,0,FullRollUp
175.9760007,175.241782,177.8615844,177.8621554,172.8366296,174.3187736,9.89E-05,-8.94E-06,0,FullRollUp
175.924612,175.189809,177.9816372,178.0986553,172.8797389,174.350683,8.94E-05,-3.57E-05,0,FullRollUp
175.8751186,175.1813053,178.0142267,178.3340149,172.9299852,174.3462275,1.00E-04,-7.09E-06,0,FullRollUp
175.8430301,175.1709323,178.0193898,178.4873605,172.9634333,174.3469441,6.60E-05,-8.52E-06,0,FullRollUp
175.7873791,175.1547257,178.0543698,178.6542395,173.0006448,174.3466221,2.65E-05,-4.54E-05,0,FullRollUp
175.7500054,175.0849555,178.065731,178.7406519,173.022578,174.3813165,4.65E-06,-3.78E-05,0,FullRollUp
175.6906848,175.0466221,178.1103165,178.8137809,173.0622667,174.40987,5.84E-06,-5.49E-05,0,FullRollUp
175.6405229,175.0139781,178.1907269,178.8729801,173.0919939,174.4364307,3.93E-06,-5.59E-05,0,FullRollUp
175.5573277,174.9628132,178.2172574,178.9439687,173.1665223,174.4851403,4.11E-06,-0.000107348,0,FullRollUp
175.5067731,174.9060263,178.2773015,178.9370811,173.2255307,174.5292115,1.25E-06,-9.11E-05,0,FullRollUp
175.4737336,174.8744267,178.4021051,178.9244292,173.306938,174.5914443,3.10E-06,-6.92E-05,0,FullRollUp
175.4285297,174.8537097,178.5208635,178.9133701,173.3892972,174.6362878,2.26E-06,-7.07E-05,0,FullRollUp
175.3955163,174.8388543,178.6469349,178.9382119,173.4400659,174.6609894,2.03E-06,-4.98E-05,0,FullRollUp
175.3895365,174.8319485,178.7040462,178.9460349,173.4609297,174.6822756,1.62E-05,-4.14E-05,0,FullRollUp
175.3983435,174.8241377,178.7451455,178.9559171,173.4872452,174.7020878,6.20E-06,-3.76E-05,0,FullRollUp
175.4313654,174.8070326,178.761785,178.9622013,173.5083611,174.7275417,2.68E-06,-1.14E-05,0,FullRollUp
175.4578298,174.7956379,178.7948095,178.9662309,173.5219805,174.7454666,5.01E-06,-1.67E-05,0,FullRollUp
175.4659609,174.7827229,178.7895526,178.9702894,173.5358953,174.7695547,6.14E-06,-1.85E-05,0,FullRollUp
175.4448197,174.7680452,178.7833874,178.975287,173.5549955,174.7925805,2.80E-06,-3.30E-05,0,FullRollUp
175.4309264,174.7542401,178.7650214,178.9647307,173.5744166,174.8197691,2.50E-06,-1.57E-05,0,FullRollUp
175.4027368,174.7426544,178.7471874,178.9708859,173.5975547,174.8310427,9.06E-06,-3.50E-05,0,FullRollUp
175.3951296,174.7356128,178.6763555,178.9497436,173.6242787,174.8435808,3.22E-06,-8.05E-06,0,FullRollUp
175.3749471,174.7211777,178.628099,178.9470701,173.6773011,174.8680531,2.26E-06,-2.44E-05,0,FullRollUp
175.3717225,174.7113062,178.5149123,178.9278083,173.7289631,174.8900756,2.80E-06,-9.83E-06,0,FullRollUp
175.3710006,174.7120807,178.3430761,178.8445393,173.7543676,174.8886223,1.25E-06,-2.87E-05,0,FullRollUp
175.3693116,174.7186955,178.1623051,178.7935494,173.7741937,174.8647935,3.40E-06,-2.26E-05,0,FullRollUp
175.3758083,174.7280891,178.0793483,178.7292359,173.7891355,174.8518956,2.09E-06,-8.17E-06,0,FullRollUp
175.394882,174.7530404,178.0534198,178.5750678,173.8053325,174.8214317,3.52E-06,-1.60E-05,0,FullRollUp
175.4186771,174.7817355,178.0588719,178.4176242,173.813987,174.801745,1.25E-05,-6.79E-06,0,FullRollUp
175.4268173,174.7957868,177.9804143,178.146059,173.8123617,174.7775431,8.11E-06,-1.07E-06,0,FullRollUp
175.3912449,174.6846076,177.9450983,177.9516978,173.8388137,174.8032144,-8.83E-05,-3.60E-05,0,FullRollUp
175.3308041,174.5931219,177.9171176,177.8554397,173.8684779,174.8223149,-6.15E-05,-5.20E-05,0,FullRollUp
175.2499745,174.4900075,177.9266181,177.894777,173.9042559,174.8258342,-6.50E-05,-9.86E-05,0,FullRollUp
175.2124242,174.4473676,177.9958589,178.037613,173.9164023,174.7866957,-3.89E-05,-3.94E-05,0,FullRollUp
175.136903,174.380535,178.0049141,177.9509171,173.9362047,174.7573754,-2.87E-05,-3.70E-05,0,FullRollUp
175.1379251,174.3605925,178.0585985,177.8695138,173.9164175,174.664742,-1.59E-05,-9.48E-06,0,FullRollUp
175.137242,174.3388733,178.2753467,178.0826923,173.902065,174.5751168,-9.54E-07,-1.16E-05,0,FullRollUp
175.1539628,174.3132995,178.409967,178.2640284,173.9040629,174.538952,-8.34E-07,-6.79E-06,0,FullRollUp
175.143873,174.2574963,178.5432888,178.4849449,173.9154246,174.5027612,-1.38E-05,-9.48E-06,0,FullRollUp
175.129796,174.2042703,178.7141535,178.5977641,173.927951,174.444859,-1.07E-06,-8.64E-06,0,FullRollUp
175.0800361,174.1123623,178.4841626,178.5332344,173.935349,174.4070031,-7.15E-07,1.29E-05,0,FullRollUp
175.0883337,174.0642341,178.3034086,178.5736871,173.9258755,174.3565444,-3.70E-06,3.63E-05,0,FullRollUp
175.0888131,174.0362241,178.0839039,178.5012644,173.9332726,174.3041674,-2.24E-05,2.23E-05,0,FullRollUp
175.1448575,174.0525903,178.0692489,177.9689693,173.9174099,174.2410066,-5.15E-05,5.98E-05,0,FullRollUp
175.1827878,174.0861966,178.0634922,178.1491778,173.9242469,174.2137176,-1.85E-06,4.76E-05,0,FullRollUp
175.0689025,174.1100455,177.9185029,178.3786352,173.8832342,174.2152325,-0.000145018,0.000103235,0,FullRollUp
175.0014182,174.130682,178.080446,178.6527007,173.8820801,174.1996396,-8.72E-05,6.35E-05,0,FullRollUp
175.0773387,174.3165349,178.6002515,178.8681375,173.8275982,174.1439261,-1.08E-05,6.93E-05,0,FullRollUp
175.1086119,174.4881629,178.7293067,179.0995851,173.7838229,174.1403355,-1.87E-05,7.26E-05,0,FullRollUp
175.1310317,174.5020063,179.2123707,179.5693341,173.7730293,174.1426223,8.40E-06,2.92E-06,0,FullRollUp
175.1071807,174.5129859,179.3031209,179.8482941,173.7759911,174.1456762,4.79E-05,-6.44E-06,0,FullRollUp
175.1689076,174.7870708,179.8242394,179.5883235,173.7696259,174.1032944,0.000255525,-4.95E-06,0,FullRollUp
175.2073098,174.9886382,179.3151927,179.2062434,173.7731331,174.0969112,0.00025624,2.38E-05,0,FullRollUp
175.2202522,175.1610891,179.1916969,178.541801,173.7269618,174.0766141,0.000228107,5.95E-05,0,FullRollUp
175.3193901,175.3807638,178.8730343,178.0780341,173.6779407,174.0564152,0.000186265,9.00E-05,0,FullRollUp
175.4669746,175.5664164,178.4818228,178.213298,173.6243092,174.0293836,0.000234067,4.51E-05,0,FullRollUp
175.6558811,175.8501461,178.5120376,178.5756051,173.5775555,173.9744773,0.000302196,0.000106752,0,FullRollUp
175.8080691,176.0743008,178.562301,179.1591813,173.5613911,173.9505603,0.000363231,0.000134528,0,FullRollUp
176.0141396,176.4799848,179.1334157,179.7751783,173.4876749,173.8892817,0.000202298,0.000183046,0,FullRollUp
176.1551993,177.1245047,179.417661,179.6248374,173.5062462,173.8964383,1.31E-05,0.000181139,0,FullRollUp
176.4204958,177.4169243,179.7276324,179.5571699,173.7326153,174.03783,0.000304163,8.23E-06,0,FullRollUp
176.7399577,177.7612049,179.8503459,179.0843938,173.7529761,174.0812331,0.00050813,5.50E-05,0,FullRollUp
177.1833041,178.1836501,179.4319001,178.5314798,173.486127,174.0588998,1.52E-05,0.000364125,0,FullRollUp
177.619051,178.4425657,179.5602759,179.0008031,173.2981777,174.0305042,0.00013572,0.000273883,0,FullRollUp
178.1784664,178.7108726,179.8585376,179.5904426,173.0660002,174.076182,-1.85E-06,0.000359118,0,FullRollUp
178.7355904,179.1333838,179.6844404,179.9809173,173.0013962,174.3703415,1.19E-06,0.0001176,0,FullRollUp
179.0697974,179.3525238,178.8824361,179.1886806,172.8270586,174.4570118,-2.04E-05,0.000324786,0,FullRollUp
179.1858074,179.5954378,178.5033162,178.2912074,172.798552,174.4739664,-1.31E-06,9.63E-05,0,FullRollUp
179.4508487,179.9743338,177.3953551,177.3654393,172.7527507,174.4317778,-9.83E-06,0.000173986,0,FullRollUp
179.6492997,179.6156229,177.4107274,177.5287558,172.762738,174.4250795,-0.000339627,3.58E-05,0,FullRollUp
179.786587,179.0253344,177.6765778,177.8086497,172.7986921,174.4560156,-0.000246525,8.26E-05,0,FullRollUp
179.8963985,178.5225028,170.373635,178.3533474,172.650753,174.410597,-7.18E-05,3.83E-05,0,FullRollUp
179.8001275,177.917613,146.019585,178.9202756,172.1621553,174.3127572,-0.00011903,1.05E-05,0,FullRollUp
179.6061759,177.1427883,140.5722861,178.4318936,171.8456698,174.0557022,-9.92E-05,6.93E-05,0,FullRollUp
179.1564695,176.3472512,127.1208255,179.0978907,171.04862,173.772428,-0.000362396,0,0,FullRollUp
179.2270404,175.49303,154.4093805,179.7783938,170.7747991,173.4075854,-0.000376999,5.13E-06,0,FullRollUp
179.2500671,175.1020252,157.2678975,179.953988,170.6802466,173.1457511,-0.000406504,-4.18E-05,0,FullRollUp
179.2289273,174.6198115,136.5140129,179.6165372,170.58451,172.9116138,-0.000351667,-5.38E-05,0,FullRollUp
178.7259922,174.361377,176.1384579,179.6166974,170.5725845,172.6873045,-0.000140905,-0.000296354,0,FullRollUp
178.3078409,174.0897976,121.4734783,179.5950443,170.5745465,172.6050208,-8.18E-05,-0.000315964,0,FullRollUp
178.0335971,173.7962173,112.9642098,179.1665304,170.4115515,172.4845338,-2.56E-06,-0.000118613,0,FullRollUp
177.6452401,173.391514,163.6314154,178.444925,169.6573166,172.4428292,3.23E-05,-8.05E-06,0,FullRollUp
176.3748896,172.8609146,123.6250808,177.9612752,168.4712715,171.8933368,5.89E-05,2.38E-07,0,FullRollUp
175.1058923,172.2339349,148.8002974,177.9693201,167.0846148,171.4223436,0.00018239,-2.80E-06,0,FullRollUp
174.1576346,171.7321877,176.4995519,178.1202155,166.3719184,170.9075385,1.96E-05,0.000162244,0,FullRollUp
173.6333844,171.0678202,176.633647,178.5131258,166.1297531,170.6037963,0.00016582,0.000198007,0,FullRollUp
172.7217641,169.9930347,166.8418644,178.9567775,165.6830551,170.3969386,0.000105798,0.000941157,0,FullRollUp
171.6217044,169.1534203,178.8702699,178.9617774,165.1569462,169.3111427,0.000592232,0.000529706,0,FullRollUp
170.4969758,168.0306332,163.333865,179.2206697,164.4107171,168.6010549,0.000797927,0.000574887,0,FullRollUp
169.7038055,166.9975937,174.9510527,179.4967136,164.4464087,167.4624036,0.000901282,0.000268817,0,FullRollUp
168.9922992,166.2118322,171.9445191,179.1963164,164.419081,166.2989115,0.000483394,0.000234902,0,FullRollUp
168.4309746,165.4673727,175.6427216,179.5524663,164.2251366,165.5920055,0.000838697,0.000230491,0,FullRollUp
167.1483095,164.2014752,175.8895266,179.728628,164.0541106,164.5874864,0.00026685,0.000288546,0,FullRollUp
165.0350192,162.9068103,179.6174285,178.9853089,163.6392414,163.9224387,1.87E-05,7.51E-05,0,FullRollUp
162.9927906,162.2992168,179.9943588,178.5466306,162.7068423,163.2192007,0.000157297,-9.72E-06,0,FullRollUp
161.6535745,161.5537428,179.9224787,178.3933827,161.9661981,162.6256998,9.63E-05,-9.48E-05,0,FullRollUp
161.1535275,160.504825,178.9710863,178.5812028,161.6119952,162.1126141,2.29E-05,0.000190496,0,FullRollUp
160.4655394,159.6636366,178.870194,178.5543873,161.4540571,161.9228607,0.000216603,2.03E-05,0,FullRollUp
159.8143511,159.2734929,177.5199023,178.1108118,161.4211886,162.0766449,0.001724124,-0.000441611,0,FullRollUp
159.0907159,157.9648162,177.4054939,177.7761228,160.9069563,161.7251503,0.000123858,-1.25E-05,0,FullRollUp
157.7325733,156.7229417,177.1793863,177.21224,160.8188589,161.3808961,0.000442684,-0.000202537,0,FullRollUp
156.6694864,156.0703105,178.6392522,176.0315039,161.087794,161.5367232,0.000678897,-0.000446022,0,FullRollUp
155.506139,155.5004412,179.4250029,175.9663963,161.2022314,161.7512503,-1.53E-05,-1.91E-05,0,FullRollUp
153.8323105,154.3422781,179.8032663,175.8424329,159.9693114,161.4666374,-4.98E-05,9.64E-05,0,FullRollUp
152.0651851,153.4439749,179.6289016,175.9917226,159.0783458,161.4109157,-2.43E-05,-2.11E-05,0,FullRollUp
149.3636349,151.6601435,179.8849641,175.6185333,157.4043416,160.6915045,-1.32E-05,5.33E-05,0,FullRollUp
148.6757782,149.8954147,178.104052,175.573514,157.1748295,160.1523606,-9.48E-06,0.00012219,0,FullRollUp
147.5619036,147.6240551,178.1849991,175.402954,157.4827542,159.626818,-4.06E-05,0.000146985,0,FullRollUp
147.227054,146.3661028,177.9250746,174.937186,158.8414868,160.2339892,-2.62E-05,3.45E-05,0,FullRollUp
146.7861835,145.2697691,177.6851869,174.4051357,159.7931472,160.3573763,-5.98E-05,0.000528991,0,FullRollUp
145.6680328,143.8839886,177.4435806,173.5306929,160.109175,160.4114529,-6.45E-05,0.000209212,0,FullRollUp
144.9429499,142.3915755,177.9020542,172.7206071,160.4194603,160.4968618,-0.000218391,0.000514507,0,FullRollUp
143.7672217,140.619319,177.6200781,172.7955758,160.6951457,160.2942425,-0.000267029,0.000571549,0,FullRollUp
143.079397,138.9045318,177.4168423,172.9905389,161.9083305,160.4125597,-0.000414193,0.000490069,0,FullRollUp
142.201217,137.5311558,177.0606111,173.2869291,162.1028311,160.6355183,-0.0005216,0.00031513,0,FullRollUp
141.0451257,136.4381127,176.753748,173.084993,162.2831537,160.909831,-0.000570774,0.00010097,0,FullRollUp
140.451166,134.9071937,176.8184004,173.2756511,162.288461,160.8245225,-0.00035727,0.000167072,0,FullRollUp
139.0059499,134.0064692,176.6024249,173.4513941,162.466444,160.6566792,-0.000450969,-4.97E-05,0,FullRollUp
137.7359623,133.0397081,176.7567687,173.2029637,162.6013704,160.3108253,-0.000485897,-4.72E-05,0,FullRollUp
137.3356298,131.4640747,176.6462147,172.7597623,162.5329402,159.3950928,-9.17E-05,5.70E-05,0,FullRollUp
136.9047178,129.883153,177.4323176,173.0205968,162.032407,159.0444521,-9.10E-05,0.00056082,0,FullRollUp
136.4402345,128.982253,176.7475784,172.3068129,161.6542561,158.4416837,5.14E-05,0.000341177,0,FullRollUp
135.3194605,127.6110392,175.9956234,171.9471388,161.0871335,158.0081496,5.30E-06,0.000574648,0,FullRollUp
133.8237347,126.2828461,175.8410137,172.6383882,160.7928134,158.0945285,-1.19E-07,0.000692666,0,FullRollUp
132.3069629,125.0354114,175.9861446,172.8650949,160.4057251,158.337322,-4.98E-05,0.001901448,0,FullRollUp
130.9421025,123.9670903,175.5921026,172.4339787,159.6791819,158.6659659,0.000467896,0.001092792,0,FullRollUp
129.7947802,123.764638,176.629812,170.5257577,161.1590103,160.0310737,0.000403404,4.76E-05,0,FullRollUp
128.4705653,123.117497,176.6701277,170.2026371,161.154754,160.6399946,0.000694692,7.66E-05,0,FullRollUp
127.456738,121.9629348,177.0577276,170.0286423,161.1544662,160.6193319,0.000500619,0.000507295,0,FullRollUp
126.3062263,120.5974806,176.4973084,170.8868774,161.0283879,160.0365753,0.000656366,0.000454724,0,FullRollUp
125.0442449,119.7119464,178.646585,170.2432562,160.8858264,159.9898866,0.000438452,0.000513673,0,FullRollUp
124.1143302,118.6670574,178.2488921,169.2179541,161.6587818,160.0746198,0.001395285,0.000781059,0,FullRollUp
123.4109569,117.3596249,178.5921257,168.828328,161.6268532,159.8829599,0.000753343,0.000283837,0,FullRollUp
122.3335592,116.0760817,179.2602661,168.3063194,161.9748475,159.4374762,0.000674486,0.000283837,0,FullRollUp
121.3359274,115.0206692,179.6580018,168.5458526,162.4897704,159.0891639,0.000585079,3.03E-05,0,FullRollUp
120.3740672,113.5193911,179.6802528,167.9980104,162.6011077,158.3388491,0.000334144,0.000346541,0,FullRollUp
119.4587858,112.8050479,177.0258125,166.9693034,162.6627411,158.4674145,0.000254989,2.23E-05,0,FullRollUp
118.4330969,111.7717257,176.5793248,165.5345055,161.9842041,158.0163921,8.80E-05,4.69E-05,0,FullRollUp
117.5043724,110.4781338,174.8498128,165.0015773,161.2603951,157.7072447,3.18E-05,0.000148714,0,FullRollUp
114.8136249,109.3871532,176.1064326,165.7688249,157.8575653,157.0331007,1.29E-05,-0.00022012,0,FullRollUp
113.4041566,108.2109608,176.0865788,165.3573989,157.1821995,156.6848329,6.38E-06,-0.000110805,0,FullRollUp
112.8051949,107.6081125,175.1109785,164.3149442,158.0160114,157.3668376,0.000370622,-0.000609815,0,FullRollUp
111.768795,106.907958,174.1481248,163.696231,157.9743715,157.4631532,-9.95E-06,-0.000802934,0,FullRollUp
111.06944,106.0774727,174.414972,163.7601584,157.6760945,158.1018351,-2.33E-05,-0.00020045,0,FullRollUp
110.0188206,105.8413074,173.5091434,162.6708866,156.987197,159.1257283,8.90E-05,0.000153124,0,FullRollUp
109.3168058,105.2196844,173.5863991,163.3429432,157.2058188,160.2830615,-1.25E-05,-1.31E-05,0,FullRollUp
107.5708665,104.4499582,172.656548,162.3858092,155.3977932,160.0291015,0.000236571,-5.01E-06,0,FullRollUp
106.6374661,104.4335188,171.8880951,160.7796231,154.8603104,161.0923069,0.000137866,-0.000344038,0,FullRollUp
106.1191011,104.1837033,170.6624887,160.1529208,155.1183272,161.7257472,0.000160694,-0.000199318,0,FullRollUp
105.6427258,104.1696161,170.3675297,159.682927,155.6123751,162.8505574,0.000203252,-0.000564456,0,FullRollUp
104.7458486,103.3080206,171.1118471,160.4063602,153.9469542,162.6124291,9.17E-05,-0.000564337,0,FullRollUp
104.1005632,102.4221114,170.8095168,160.6034556,154.0946333,162.3586951,0.000211835,-0.000455439,0,FullRollUp
103.7350263,101.6497997,171.5824613,162.4289046,154.6574566,162.1492695,0.00036937,-0.000102222,0,FullRollUp
101.147508,100.7654972,172.6012076,163.609248,150.3641226,161.5747878,0.000915587,-0.000384271,0,FullRollUp
100.6070942,100.1086329,173.6957521,163.6436944,150.8691114,161.0356528,0.000204504,-0.000391304,0,FullRollUp
100.080004,99.53645549,175.0344146,163.6901341,151.4865304,160.9742524,0.000244915,-0.000118077,0,FullRollUp
99.2193513,99.0314783,172.869342,162.789501,151.6030579,161.4577267,0.000699282,-4.89E-05,0,FullRollUp
97.85478736,98.73722876,171.9700186,162.9280867,150.497653,161.7461151,0.000354886,-0.0001297,0,FullRollUp
97.11519228,98.59987542,172.0606478,163.2963554,149.8961766,162.2964216,0.000776887,-8.29E-06,0,FullRollUp
91.17512893,97.9190357,172.6227557,162.456387,139.2586931,162.3326049,0.000573158,8.76E-05,0,FullRollUp
88.65000517,97.16286808,173.8194899,162.9895603,141.303007,162.5801404,0.000825763,0.000222504,0,FullRollUp
87.14732265,96.56429493,174.8899076,162.3554145,137.177877,162.5541397,0.000555336,-8.52E-05,0,FullRollUp
86.57669989,95.9854588,175.0471525,163.71408,136.6586016,162.9759656,0.00055933,0.000125647,0,FullRollUp
86.03423877,95.35428481,176.3903523,165.0114217,136.1043499,162.9000224,0.00037235,3.81E-06,0,FullRollUp
85.79887707,94.57666619,175.1346543,162.3705861,135.9261444,162.6681315,0.000504792,5.34E-05,0,FullRollUp
87.8089204,93.82689368,175.2623339,163.2509808,140.845903,162.1960895,0.000223458,-4.89E-06,0,FullRollUp
88.59133604,93.18279796,174.844273,161.8459544,143.2007277,161.6807757,0.000361145,4.67E-05,0,FullRollUp
89.2239612,92.86837472,175.5572853,162.0273633,145.3196577,162.3967881,-4.02E-05,-0.000498176,0,FullRollUp
88.90434636,92.29260491,176.1415038,162.0204513,145.4132229,163.1958173,0.000505984,-0.000362635,0,FullRollUp
88.51605637,91.71856536,176.9086742,162.4319415,145.4690719,163.648888,0.000311613,-3.95E-05,0,FullRollUp
87.81989441,90.95737202,177.6580849,163.0445028,145.2789927,162.889045,0.00032866,-9.06E-05,0,FullRollUp
87.57729872,90.35655681,177.2685799,163.8660452,145.5547927,162.6710694,0.000438988,7.37E-05,0,FullRollUp
86.94921255,89.79242123,177.2120031,164.5863489,145.1709802,162.8007858,0.000326097,0.000219285,0,FullRollUp
86.65982057,89.46299251,174.278345,162.6045022,145.7686313,163.0378797,0.000216961,0.000484049,0,FullRollUp
85.56186948,88.93499492,174.352947,163.2490702,144.3542757,163.2748449,0.000240922,-2.80E-05,0,FullRollUp
84.76840741,88.89828019,173.5945689,161.5012879,143.0928282,163.6676387,0.000502944,4.38E-05,0,FullRollUp
84.14645809,88.53336158,172.9809361,161.8673649,147.0605662,164.0115226,0.000121236,-3.58E-07,0,FullRollUp
83.60126116,88.34553785,174.6991541,164.1021122,149.1401531,164.6293519,0.000254333,-9.91E-05,0,FullRollUp
81.46026965,87.88497106,173.6850914,164.3646014,146.2616409,164.6868468,0.00029403,3.11E-05,0,FullRollUp
80.75286659,87.47212136,176.3668834,165.395957,142.9714277,164.7216068,0.000349879,7.97E-05,0,FullRollUp
80.38063169,86.97149384,175.4631809,167.1535457,141.0902466,164.7259119,0.000426769,6.18E-05,0,FullRollUp
79.87599424,86.88316301,176.1456298,168.7741586,140.8445562,165.0888799,0.000554085,-8.58E-06,0,FullRollUp
80.046555,86.5332499,177.9360769,170.2794853,141.173686,165.2215376,0.00090003,1.49E-06,0,FullRollUp
80.04511532,86.3449325,178.465298,171.0515212,142.1372913,165.3926712,0.000607967,-3.93E-06,0,FullRollUp
79.82421917,86.04136005,177.9689988,172.2083923,142.4938315,165.4895823,0.000566661,-5.07E-06,0,FullRollUp
77.85915101,85.67833093,177.6795336,172.6033188,139.7774585,165.4331589,0.000571847,-3.71E-05,0,FullRollUp
77.7667094,85.41494037,179.6743605,173.6315554,140.1237117,165.5368198,0.000787377,-1.96E-05,0,FullRollUp
77.87495435,85.2386155,178.6230287,174.1586784,141.0390299,165.9395292,0.000742972,1.01E-06,0,FullRollUp
76.78289732,84.72501659,179.3362226,174.3356056,143.9074725,166.1830336,0.00032407,-8.32E-05,0,FullRollUp
76.4195217,84.48170147,178.2947706,174.5985061,145.0384287,166.6460847,0.000208735,0.000214159,0,FullRollUp
75.40840129,84.07099986,178.8231206,175.3998291,145.0349165,167.0488396,0.000131607,9.78E-06,0,FullRollUp
74.88192078,83.70160123,177.1798404,175.5855477,144.357994,167.3041292,5.38E-05,-6.81E-05,0,FullRollUp
75.48915563,83.32027643,173.6358141,176.2682521,142.7554767,167.3368713,-1.65E-05,-5.60E-06,0,FullRollUp
75.9472706,83.16087534,171.878636,177.4137646,142.6987731,167.5872779,0.000115275,0.000136852,0,FullRollUp
75.5449949,82.98184581,171.5641341,177.9453279,142.2424729,167.5151049,0.000201762,0.00023675,0,FullRollUp
78.72479967,82.81478842,169.9693443,178.8433109,146.8327408,167.4656053,-3.59E-05,0.001045227,0,FullRollUp
78.06736727,83.05816127,170.9127472,179.2239484,146.1237709,168.616773,0.00061065,0.000201285,0,FullRollUp
77.44430704,83.22846006,170.8607539,179.3493908,146.0865967,169.4129223,0.00118953,3.39E-05,0,FullRollUp
76.2801637,83.15726163,170.5844631,179.5240321,144.5891795,170.2652426,0.000337601,-0.000249147,0,FullRollUp
75.77618048,83.07186099,170.6496708,178.5945101,144.4216512,170.2253755,0.00015682,-0.000319123,0,FullRollUp
75.24292535,82.81867494,171.7327132,178.2406404,144.1909771,170.2521556,0.000151455,-7.92E-05,0,FullRollUp
75.0044511,82.32681317,173.3460217,177.9410893,143.9913426,170.2708431,0.000140369,-0.000118494,0,FullRollUp
71.52127313,81.79989589,173.7371759,177.785186,138.9176856,170.5626747,0.000242889,-0.000429869,0,FullRollUp
72.81996644,81.46605583,173.8322635,177.3477842,141.0780298,170.2812093,-0.000397384,-0.000551939,0,FullRollUp
72.76091057,80.86904807,172.8243591,178.0779554,143.0190111,169.5485852,-1.23E-05,-0.000672996,0,FullRollUp
73.53657583,80.91527479,172.1355971,178.8562672,143.8862,169.6768744,-9.86E-05,-0.000697613,0,FullRollUp
73.62115258,79.94204289,171.5314391,179.4284132,145.8885214,168.6607128,2.68E-05,-0.000234902,0,FullRollUp
73.26897372,79.42738228,171.0055684,178.5863776,145.3140814,168.4933455,-8.70E-06,-0.000210822,0,FullRollUp
73.81931179,79.53033653,169.8025185,178.62799,144.6175572,167.7784638,-0.000543416,-0.000807703,0,FullRollUp
73.88857513,79.50114192,169.041032,178.1963068,144.2933068,167.4388574,-0.000157595,-0.000472605,0,FullRollUp
73.79378231,79.52514005,168.8551846,177.6212139,144.4442679,167.4821364,-2.21E-06,-0.000643194,0,FullRollUp
73.24341844,79.12516484,169.1630392,176.5633193,143.3217409,167.0613694,1.97E-06,-0.00094837,0,FullRollUp
73.49766731,78.47058209,168.8367289,175.6790879,143.4725811,166.7101436,-2.09E-06,-0.000336111,0,FullRollUp
75.36035752,77.96025608,169.2070911,174.1910972,147.1632687,166.6052984,-0.000103176,1.22E-05,0,FullRollUp
75.32692162,77.22395238,168.7331276,172.9443666,146.7576911,165.5334224,-0.000349939,-5.89E-05,0,FullRollUp
74.70461908,76.69864201,168.2141487,172.3021072,146.1184719,164.7662831,-5.19E-06,-0.000303268,0,FullRollUp
75.17460872,76.14138427,167.795861,171.4885689,147.9822281,164.1616113,1.34E-05,1.61E-06,0,FullRollUp
74.5962876,75.50128473,167.6230162,171.115031,147.4164635,162.7672429,1.91E-05,-1.51E-05,0,FullRollUp
75.14218854,75.19325104,166.9007107,171.6780706,148.3538169,163.0470001,-0.000170827,1.01E-05,0,FullRollUp
75.02778955,75.01268481,166.3592305,171.4551671,148.352972,163.5499602,-6.32E-05,-1.83E-05,0,FullRollUp
74.78233251,74.70394094,165.6899833,170.9416064,148.4574857,164.1185739,7.03E-06,3.70E-06,0,FullRollUp
74.35272817,74.61840156,165.1414819,170.8012712,149.1355763,164.5723839,8.33E-05,4.29E-06,0,FullRollUp
74.10475711,74.6476572,164.6196323,170.5332946,149.391918,164.7222243,0.000128984,-8.67E-05,0,FullRollUp
73.7495857,74.49109843,165.2055129,170.7549298,149.537464,164.7766805,4.52E-05,-8.11E-06,0,FullRollUp
73.12184628,74.28655993,165.2116804,170.4481267,149.9106519,164.7937939,9.41E-05,6.93E-05,0,FullRollUp
72.57054531,74.14538169,164.343297,169.502861,150.0564184,164.8040272,0.000293195,8.58E-05,0,FullRollUp
72.23278354,74.0568489,163.2345419,168.5364466,150.0380411,164.7581774,0.000159025,0.000137091,0,FullRollUp
71.92689874,73.90773969,163.0923154,167.4750456,149.6626924,164.6210515,5.04E-05,0.000251055,0,FullRollUp
71.44731404,73.55265698,162.9380467,166.4266603,149.6736773,164.6448068,-4.36E-05,0.000764132,0,FullRollUp
71.11673712,73.31373087,162.9454085,167.2558771,149.8915834,164.6487294,1.42E-05,-0.000163019,0,FullRollUp
71.26261837,73.106983,162.1214366,166.3833264,150.5172097,164.6555474,1.01E-06,0.000103831,0,FullRollUp
71.32231972,72.70788238,162.6755983,166.1268662,150.8383576,164.5078357,-3.58E-05,0.000126123,0,FullRollUp
70.89687837,72.31826013,162.7764802,165.6614027,150.7471514,164.2339083,-2.38E-07,-7.51E-06,0,FullRollUp
